2026-02-14T16:15:08Z,up,63,851,200
2026-02-14T17:25:43Z,up,66,1816,200
2026-02-14T17:43:47Z,up,68,1234,200
2026-02-14T18:09:08Z,up,67,619,200
2026-02-14T18:21:22Z,up,71,366,200
2026-02-14T18:44:11Z,up,71,455,200
2026-02-14T18:57:05Z,up,69,512,200
2026-02-14T19:17:10Z,up,74,531,200
2026-02-14T19:35:04Z,up,70,548,200
2026-02-14T19:55:58Z,up,68,381,200
2026-02-14T20:07:12Z,up,67,339,200
2026-02-15T04:24:42Z,up,80,672,200
2026-02-15T04:37:27Z,up,79,919,200
2026-02-15T05:24:04Z,up,79,728,200
2026-02-15T05:35:51Z,up,77,653,200
2026-02-15T06:24:41Z,up,76,570,200
2026-02-15T06:57:12Z,up,77,637,200
2026-02-15T15:16:00Z,up,71,543,200
2026-02-15T15:41:24Z,up,74,350,200
2026-02-15T15:58:11Z,up,68,550,200
2026-02-15T16:34:36Z,up,74,359,200
2026-02-15T17:00:06Z,up,75,438,200
2026-02-15T17:20:25Z,up,73,356,200
2026-02-15T17:33:30Z,up,74,547,200
2026-02-15T17:55:12Z,up,71,386,200
2026-02-15T18:26:40Z,up,70,348,200
2026-02-15T19:02:04Z,up,73,365,200
2026-02-15T19:35:38Z,up,73,511,200
2026-02-15T19:52:10Z,up,72,510,200
2026-02-15T20:36:54Z,up,74,427,200
2026-02-15T20:57:51Z,up,75,367,200
2026-02-15T21:25:42Z,up,76,488,200
2026-02-15T21:46:43Z,up,75,490,200
2026-02-15T21:59:46Z,up,79,391,200
2026-02-15T22:31:30Z,up,81,399,200
2026-02-15T22:55:36Z,up,79,365,200
2026-02-15T23:21:00Z,up,81,334,200
2026-02-15T23:47:02Z,up,81,361,200
2026-02-16T00:01:40Z,up,83,323,200
2026-02-16T02:56:16Z,up,80,540,200
2026-02-16T04:56:49Z,up,79,328,200
2026-02-16T06:05:57Z,up,75,339,200
2026-02-16T07:19:50Z,up,80,516,200
2026-02-16T08:04:01Z,up,76,415,200
2026-02-16T09:03:13Z,up,78,481,200
2026-02-16T10:05:54Z,up,78,342,200
2026-02-16T11:03:40Z,up,69,672,200
2026-02-16T11:50:27Z,up,75,552,200
2026-02-16T12:30:24Z,up,74,529,200
2026-02-16T13:48:43Z,up,75,354,200
2026-02-16T14:34:12Z,up,76,552,200
2026-02-16T15:24:04Z,up,77,463,200
2026-02-16T16:02:22Z,up,74,505,200
2026-02-16T16:58:18Z,up,73,355,200
2026-02-16T17:39:35Z,up,69,353,200
2026-02-16T18:07:06Z,up,70,344,200
2026-02-16T19:01:41Z,up,68,335,200
2026-02-16T19:38:54Z,up,70,498,200
2026-02-16T19:58:17Z,up,70,561,200
