2026-02-14T16:15:08Z,unknown,0,682,200
2026-02-14T17:25:43Z,up,100,20740,200
2026-02-14T17:43:47Z,up,100,683,200
2026-02-14T18:09:08Z,up,100,805,200
2026-02-14T18:21:22Z,up,100,676,200
2026-02-14T18:44:11Z,up,100,401,200
2026-02-14T18:57:05Z,up,100,1099,200
2026-02-14T19:17:10Z,up,100,511,200
2026-02-14T19:35:04Z,up,100,778,200
2026-02-14T19:55:58Z,up,100,459,200
2026-02-14T20:07:12Z,up,100,440,200
2026-02-15T04:24:42Z,up,100,862,200
2026-02-15T04:37:27Z,up,100,698,200
2026-02-15T05:24:04Z,up,100,508,200
2026-02-15T05:35:51Z,up,100,806,200
2026-02-15T06:24:41Z,up,100,773,200
2026-02-15T06:57:12Z,up,100,625,200
2026-02-15T15:16:00Z,up,100,705,200
2026-02-15T15:41:24Z,up,100,308,200
2026-02-15T15:58:11Z,up,100,839,200
2026-02-15T16:34:36Z,up,100,502,200
2026-02-15T17:00:06Z,up,100,511,200
2026-02-15T17:20:25Z,up,100,376,200
2026-02-15T17:33:30Z,up,100,835,200
2026-02-15T17:55:12Z,up,100,333,200
2026-02-15T18:26:40Z,up,100,472,200
2026-02-15T19:02:04Z,up,100,351,200
2026-02-15T19:35:38Z,up,100,779,200
2026-02-15T19:52:10Z,up,100,470,200
2026-02-15T20:36:54Z,up,100,433,200
2026-02-15T20:57:51Z,up,100,552,200
2026-02-15T21:25:42Z,up,100,481,200
2026-02-15T21:46:43Z,up,100,968,200
2026-02-15T21:59:46Z,up,100,708,200
2026-02-15T22:31:30Z,up,100,471,200
2026-02-15T22:55:36Z,up,100,358,200
2026-02-15T23:21:00Z,up,100,409,200
2026-02-15T23:47:02Z,up,100,379,200
2026-02-16T00:01:40Z,up,100,846,200
2026-02-16T02:56:16Z,up,100,731,200
2026-02-16T04:56:49Z,up,100,458,200
2026-02-16T06:05:57Z,up,100,512,200
2026-02-16T07:19:50Z,up,100,619,200
2026-02-16T08:04:01Z,up,100,371,200
2026-02-16T09:03:13Z,up,100,437,200
2026-02-16T10:05:54Z,up,100,365,200
2026-02-16T11:03:40Z,up,100,813,200
2026-02-16T11:50:27Z,up,100,787,200
2026-02-16T12:30:24Z,up,100,906,200
2026-02-16T13:48:43Z,up,100,375,200
2026-02-16T14:34:12Z,up,100,1063,200
2026-02-16T15:24:04Z,up,100,490,200
2026-02-16T16:02:22Z,up,100,645,200
2026-02-16T16:58:18Z,up,100,482,200
2026-02-16T17:39:35Z,up,100,4335,200
2026-02-16T18:07:06Z,up,100,320,200
2026-02-16T19:01:41Z,up,100,382,200
2026-02-16T19:38:54Z,up,100,572,200
2026-02-16T19:58:17Z,up,100,1566,200
2026-02-16T20:33:53Z,up,100,609,200
2026-02-16T21:00:15Z,up,100,357,200
2026-02-16T21:37:00Z,up,100,387,200
2026-02-16T21:57:52Z,up,100,660,200
2026-02-16T22:29:30Z,up,100,431,200
2026-02-16T22:59:20Z,up,100,634,200
2026-02-16T23:34:55Z,up,100,675,200
2026-02-16T23:57:21Z,up,100,484,200
2026-02-17T02:01:05Z,up,100,623,200
2026-02-17T04:26:18Z,up,100,385,200
2026-02-17T05:42:11Z,up,100,629,200
2026-02-17T06:39:11Z,up,100,799,200
2026-02-17T07:37:49Z,up,100,589,200
2026-02-17T08:26:00Z,up,100,648,200
2026-02-17T09:11:34Z,up,100,679,200
2026-02-17T10:07:20Z,up,100,718,200
2026-02-17T11:03:47Z,up,100,376,200
2026-02-17T11:49:45Z,up,100,637,200
2026-02-17T12:29:54Z,up,100,767,200
2026-02-17T13:47:32Z,up,100,545,200
2026-02-17T14:36:54Z,up,100,586,200
2026-02-17T15:32:49Z,up,100,498,200
2026-02-17T16:33:54Z,up,100,357,200
2026-02-17T17:37:11Z,up,100,639,200
2026-02-17T18:33:23Z,up,100,372,200
2026-02-17T19:31:46Z,up,100,555,200
2026-02-17T20:02:59Z,up,100,399,200
2026-02-17T20:51:49Z,up,100,370,200
2026-02-17T21:23:12Z,up,100,354,200
2026-02-17T21:52:44Z,up,100,344,200
2026-02-17T22:17:48Z,up,100,369,200
2026-02-17T22:54:08Z,up,100,508,200
2026-02-17T23:20:21Z,up,100,445,200
2026-02-17T23:49:38Z,up,100,856,200
2026-02-18T00:58:31Z,up,100,549,200
2026-02-18T03:39:12Z,up,100,408,200
2026-02-18T05:14:12Z,up,100,695,200
2026-02-18T06:16:16Z,up,100,730,200
2026-02-18T07:19:19Z,up,100,929,200
2026-02-18T08:02:12Z,up,100,903,200
2026-02-18T08:59:06Z,up,100,569,200
2026-02-18T09:54:25Z,up,100,596,200
2026-02-18T10:35:38Z,up,100,446,200
2026-02-18T11:25:30Z,up,100,570,200
2026-02-18T11:59:53Z,up,100,840,200
