2026-02-14T16:15:08Z,down,97,1205,200
2026-02-14T17:25:43Z,down,97,1558,200
2026-02-14T17:43:47Z,down,97,1921,200
2026-02-14T18:09:08Z,down,97,716,200
2026-02-14T18:44:11Z,down,97,178,200
2026-02-14T19:17:10Z,down,97,656,200
2026-02-14T19:35:04Z,down,97,616,200
2026-02-14T19:55:58Z,down,97,763,200
2026-02-15T04:24:42Z,down,96,902,200
2026-02-15T05:24:04Z,down,96,4542,200
2026-02-15T05:39:19Z,down,96,975,200
2026-02-15T06:24:41Z,unknown,0,2883,429
2026-02-15T06:53:22Z,down,96,618,200
2026-02-15T07:46:56Z,down,96,531,200
2026-02-15T08:02:18Z,down,96,737,200
2026-02-15T08:47:17Z,down,96,695,200
2026-02-15T09:16:48Z,down,96,596,200
2026-02-15T09:49:22Z,down,96,591,200
2026-02-15T10:39:17Z,down,96,637,200
2026-02-15T10:59:24Z,down,96,652,200
2026-02-15T11:29:07Z,down,96,790,200
2026-02-15T11:47:33Z,down,96,520,200
2026-02-15T12:59:18Z,down,96,814,200
2026-02-15T13:50:20Z,down,96,840,200
2026-02-15T14:15:52Z,down,96,724,200
2026-02-15T14:48:54Z,down,96,577,200
2026-02-15T15:12:19Z,down,96,602,200
